,text,byline
345,"Banning plastic trays could cost Connecticut schools up to $2.7 million in added costs. Don’t leave our schools on the hook, act now.",American Chemistry Council
346,"Banning plastic trays could cost Connecticut schools up to $2.7 million in added costs. Don’t leave our schools on the hook, act now.",American Chemistry Council
347,A ban on plastic food packaging could hurt Connecticut small businesses. Many CT restaurants rely on plastic food packaging and lawmakers want to ban them. Speak up for your local businesses today.,American Chemistry Council
348,Get to know Paul Crisci and find out why he is committed to being the voice of common sense for District 12 in the Connecticut State Senate.,Paul For Senate
349,Get to know Paul Crisci and find out why he is committed to being the voice of common sense for District 12 in the Connecticut State Senate.,Paul For Senate
350,"We are very pleased to announce that Roger Senserrich will be appearing as a columnist twice monthly on CT Examiner's opinion page. 

A political scientist by trade, Roger Senserrich has worked on issues relating to education, housing, healthcare, land use, housing, and social justice. He also wants Connecticut trains and the public transportation system in general to run on time.  A resident of East Haven, he currently works as Communications Director at the CT Working Families Party.",CT Examiner LLC
351,"Big News for Seniors who live in Connecticut!

As of April 1st, 2022, Connecticut has approved a State Regulated Burial Program that is now available to Every Senior regardless of most pre-existing conditions.

DO NOT PAY FOR LIFE INSURANCE UNTIL YOU KNOW HOW THIS WORKS!

If you were born prior to 1975, we can help you qualify for this affordable, state regulated burial program that is designed to cover the ENTIRE cost of your final expenses up to $25,000.

Why leave your family with this unnecessary financial burden when we have helped THOUSANDS of local seniors qualify for this important State regulated burial program.

So don't wait! Click the {LEARN MORE} tab below to find out just how simple it is to qualify with our help.",United Solutions
352,"Alongside some of our friends from United Action
and HUSKY 4 IMMIGRANTS, CIRC continue to fight to expand #HUSKY coverage for all children regardless of immigration status. Our executive director, Robert Fishman attended the rally for HUSKY for Immigrants today outside of the state capitol to show our support and advocate for the passing of SB 284, which would expand HUSKY to children aged 8-18.",
353,Send a message to your legislator and help put a stop to a dangerous bill that could reduce access to breakthrough medicines for patients in Connecticut.,Pfizer Inc.
354,Send a message to your legislator and help put a stop to a dangerous bill that could reduce access to breakthrough medicines for patients in Connecticut.,Pfizer Inc.
355,Send a message to your legislator and help put a stop to a dangerous bill that could reduce access to breakthrough medicines for patients in Connecticut.,Pfizer Inc.
356,"Cerca de 60 Escuelas en Connecticut formaron parte de #Voice4Change, donde los estudiantes compartieron ideas sobre cómo hacer que sus escuelas sean mejores. ¡Los estudiantes se han expresado y las propuestas ganadoras han sido anunciadas! Encuentra tu escuela y lee más sobre estos cambios positivos, visitando: https://bit.ly/3uryMaZ",Connecticut State Department of Education
357,"Nearly 60 schools in Connecticut took part in #Voice4Change, where students shared ideas to make their schools even better. Students have spoken and the winning proposals have been announced! Find your school and read more about the positive changes to come by visiting https://bit.ly/3uryMaZ",Connecticut State Department of Education
358,"CT isn't filling thousands of state public health jobs, which hurts the care we provide to Black and brown communities.","The New England Health Care Employees Union, District 1199, SEIU"
359,"CT isn't filling thousands of state public health jobs, which hurts the care we provide to Black and brown communities.","The New England Health Care Employees Union, District 1199, SEIU"
360,"CT isn't filling thousands of state public health jobs, which hurts the care we provide to Black and brown communities.","The New England Health Care Employees Union, District 1199, SEIU"
361,Send a message to your legislator and help put a stop to a dangerous bill that could reduce access to breakthrough medicines for patients in Connecticut.,Pfizer Inc.
362,"Tell your legislators to choose cleaner air, better health, and lower costs by setting new emissions standards for diesel trucks and buses!",CONNECTICUT LEAGUE OF CONSERVATION VOTERS
363,By switching diesel trucks and buses to electric in Connecticut we can reduce vehicle emissions by more than 50%!,CONNECTICUT LEAGUE OF CONSERVATION VOTERS
364,Blackouts? Pollution? Reliable on foreign energy sources? Click to tell your legislators you support 100% zero-carbon energy generation!,CONNECTICUT LEAGUE OF CONSERVATION VOTERS
365,Shortcut to energy independence? 100% zero-carbon energy generation. It’s 100% possible in Connecticut. You can make help it happen!,CONNECTICUT LEAGUE OF CONSERVATION VOTERS
366,"It's our honor to invite you to our fair housing month event! Join us on Monday, April 25th from 4pm to 6pm for ‘Show Me A Hero: A Virtual Viewing and Panel Discussion’ where we will be showing episode 5 of ‘Show Me A Hero’ followed by a panel discussion that seeks to explore answers to the question: ""How does NIMBY-ism and the negative perception of people in public housing contribute to barriers we are seeing in fair housing?"" We will be joined by Lisa Belkin, the author of ‘Show Me A Hero: A Tale of Murder, Suicide, Race, and Redemption’ the book that inspired the series! Get more details on the event and register with the link below! Keep your eye on our page for more details on our other panel participants! 
https://bit.ly/CFHC-Show-Me-A-Hero","CONNECTICUT FAIR HOUSING CENTER, INC."
